,timestamp,task,array,rec,VAD_0,DOA_0,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time
0,0.7875,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,39.0,0.023392915725708008,39.0,0.03696322441101074,38.0,0.020997285842895508,38.0,0.0361173152923584,38.0,0.06876826286315918
1,0.825,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,39.0,0.02092766761779785,39.0,0.03575634956359863,38.0,0.02055668830871582,39.0,0.03647017478942871,39.0,0.0681459903717041
2,0.8624999999999999,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.020708799362182617,38.0,0.03611111640930176,38.0,0.021715402603149414,38.0,0.03620314598083496,38.0,0.0679934024810791
3,0.9,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.02193760871887207,38.0,0.035681724548339844,38.0,0.020673036575317383,38.0,0.036891937255859375,38.0,0.0684812068939209
4,0.9375,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.020749807357788086,38.0,0.03604912757873535,38.0,0.023591279983520508,38.0,0.035736799240112305,38.0,0.06843924522399902
5,0.975,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.021691322326660156,38.0,0.03617095947265625,38.0,0.02079916000366211,38.0,0.03589224815368652,38.0,0.06816673278808594
6,1.0125000000000002,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.020732402801513672,38.0,0.035923004150390625,37.0,0.021305322647094727,37.0,0.03578972816467285,36.0,0.06757378578186035
7,1.05,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,37.0,0.023772478103637695,37.0,0.035990238189697266,37.0,0.020754337310791016,37.0,0.03689980506896973,36.0,0.06862878799438477
8,1.0875000000000001,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,37.0,0.02066969871520996,36.0,0.036527156829833984,37.0,0.023467063903808594,36.0,0.036685943603515625,35.0,0.06822729110717773
9,1.125,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,37.0,0.02198171615600586,36.0,0.035782575607299805,37.0,0.020726442337036133,36.0,0.036066532135009766,36.0,0.06920361518859863
10,1.1625,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.021072864532470703,37.0,0.03640413284301758,38.0,0.02140355110168457,37.0,0.03578352928161621,37.0,0.0683279037475586
11,1.2000000000000002,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.023670434951782227,37.0,0.04212665557861328,38.0,0.024700403213500977,37.0,0.040918588638305664,38.0,0.07243180274963379
12,1.2375,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,39.0,0.02067089080810547,39.0,0.03623199462890625,39.0,0.02136516571044922,39.0,0.035688161849975586,39.0,0.0678558349609375
13,1.2750000000000001,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,39.0,0.021697521209716797,39.0,0.03609943389892578,39.0,0.020697593688964844,38.0,0.036040544509887695,38.0,0.06802654266357422
14,1.3125,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.020671606063842773,37.0,0.035948753356933594,38.0,0.020641803741455078,38.0,0.03635764122009277,38.0,0.06783795356750488
15,1.35,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.020752429962158203,36.0,0.0362699031829834,39.0,0.02133917808532715,38.0,0.035881757736206055,37.0,0.06890606880187988
16,1.3875000000000002,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,36.0,0.021538496017456055,36.0,0.03665614128112793,36.0,0.02068948745727539,36.0,0.0357511043548584,37.0,0.06795930862426758
17,1.425,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,37.0,0.02078723907470703,36.0,0.03593850135803223,37.0,0.02066636085510254,37.0,0.03665351867675781,38.0,0.06899118423461914
18,1.4625000000000001,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,37.0,0.02057027816772461,37.0,0.037801504135131836,38.0,0.020398378372192383,37.0,0.03579974174499512,38.0,0.06782293319702148
19,1.5,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,38.0,0.021933794021606445,37.0,0.03605389595031738,38.0,0.0204622745513916,37.0,0.03615832328796387,38.0,0.06819415092468262
20,1.5375,1.0,benchmark2,2.0,1.0,34.96211999349497,1.0,39.0,0.021031856536865234,39.0,0.036435842514038086,40.0,0.021525144577026367,40.0,0.03738832473754883,39.0,0.06823968887329102
