,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,VAD_2,DOA_2,VAD_3,DOA_3,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time,MUSIC_1,aMUSIC_1,NormMUSIC_1,aNormMUSIC_1,SRP_PHAT_1,MUSIC_2,MUSIC_3,aMUSIC_2,aMUSIC_3,NormMUSIC_2,NormMUSIC_3,aNormMUSIC_2,aNormMUSIC_3,SRP_PHAT_2,SRP_PHAT_3
0,0.8624999999999999,2.0,dummy,5.0,1.0,86.87425149784178,0.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,1.0,-129.0,0.008822441101074219,-54.0,0.01159524917602539,-128.0,0.007895708084106445,-130.0,0.01142120361328125,-4.0,0.03192567825317383,,,,,,,,,,,,,,,
1,0.9,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,86.0,0.007918119430541992,85.0,0.010772943496704102,-118.00000000000001,0.00873422622680664,-118.00000000000001,0.010573387145996094,-131.0,0.031313419342041016,-24.000000000000004,70.0,85.0,86.0,-4.0,,,,,,,,,,
2,0.9375,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,-125.00000000000001,0.007904767990112305,-9.0,0.012901067733764648,176.0,0.008762121200561523,175.0,0.0106201171875,84.0,0.031858205795288086,-179.0,174.0,86.0,86.0,-4.0,,,,,,,,,,
3,0.975,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,152.0,0.008032560348510742,151.0,0.011436939239501953,86.0,0.008700132369995117,85.0,0.01058053970336914,6.000000000000001,0.03278470039367676,175.0,169.0,168.0,161.0,85.0,,,,,,,,,,
4,1.0125000000000002,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,38.0,0.008048772811889648,172.0,0.011195182800292969,13.0,0.007828712463378906,85.0,0.01147007942199707,83.0,0.03176569938659668,169.0,149.0,166.0,164.0,174.0,,,,,,,,,,
5,1.05,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,-78.0,0.00792074203491211,-3.0000000000000004,0.011153697967529297,9.0,0.007664918899536133,22.0,0.011465787887573242,4.0,0.03165841102600098,172.0,163.0,167.0,166.0,177.0,,,,,,,,,,
6,1.0875000000000001,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,0.0,-22.496756373259323,0.0,-126.15106975277008,2.0,-73.0,0.008589982986450195,-8.0,0.01161336898803711,35.0,0.008100748062133789,25.0,0.011128664016723633,178.0,0.03177976608276367,173.0,161.0,169.0,170.0,2.0,,,,,,,,,,
7,1.125,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,1.0,-22.496756373259323,1.0,-126.15106975277008,4.0,-35.0,0.008311271667480469,-74.0,0.011538505554199219,-107.0,0.007850885391235352,117.0,0.011570930480957031,-180.0,0.03167319297790527,153.0,-66.0,89.0,156.0,127.00000000000001,-154.0,142.0,102.0,29.000000000000004,81.0,72.0,83.0,64.0,-128.0,-1.0
8,1.1625,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,1.0,-22.496756373259323,1.0,-126.15106975277008,4.0,71.0,0.008339643478393555,-99.0,0.011344194412231445,63.0,0.008045434951782227,-90.0,0.011758089065551758,-91.0,0.03175520896911621,-68.0,99.0,-68.0,-99.0,-2.0,144.0,-1.0,-155.0,-131.0,71.0,80.0,-138.0,102.0,126.0,-127.00000000000001
9,1.2000000000000002,2.0,dummy,5.0,1.0,86.87425149784178,1.0,144.1012364664997,1.0,-22.496756373259323,1.0,-126.15106975277008,4.0,156.0,0.008179903030395508,-93.0,0.011716127395629883,74.0,0.00872492790222168,-18.0,0.010489225387573242,-179.0,0.0326535701751709,-1.0,48.00000000000001,-100.0,-74.0,-2.0,-31.0,-124.0,-124.0,113.0,153.0,102.0,14.999999999999998,2.0,127.00000000000001,-128.0
