,timestamp,task,array,rec,VAD_0,DOA_0,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time
0,0.825,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.009866714477539062,-137.0,0.01105046272277832,-136.0,0.0074574947357177734,-137.0,0.01071476936340332,-137.0,0.029225826263427734
1,0.8624999999999999,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.0082855224609375,-138.0,0.011094808578491211,-136.0,0.007796525955200195,-137.0,0.010817766189575195,-137.0,0.028712749481201172
2,0.9,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.008753776550292969,-137.0,0.01026153564453125,-137.0,0.008484125137329102,-136.0,0.011085033416748047,-136.0,0.028727054595947266
3,0.9375,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.00895237922668457,-136.0,0.01025843620300293,-137.0,0.008058547973632812,-136.0,0.010854244232177734,-137.0,0.028040647506713867
4,0.975,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.007954597473144531,-137.0,0.011057376861572266,-137.0,0.007531642913818359,-137.0,0.010814428329467773,-136.0,0.028695106506347656
5,1.0125000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-162.0,0.007973909378051758,-136.0,0.012109518051147461,-137.0,0.008805990219116211,-136.0,0.010261774063110352,-136.0,0.028712034225463867
6,1.05,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-140.0,0.008969783782958984,-141.0,0.010358572006225586,-138.0,0.008607625961303711,-138.0,0.010114908218383789,-137.0,0.029199600219726562
7,1.0875000000000001,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-139.0,0.00880122184753418,-138.0,0.010935783386230469,-138.0,0.007785797119140625,-137.0,0.010736227035522461,-137.0,0.028908729553222656
8,1.125,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-161.0,0.00800943374633789,-140.0,0.011399507522583008,-138.0,0.007802724838256836,-138.0,0.012322425842285156,-137.0,0.029727697372436523
9,1.1625,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-152.0,0.008778572082519531,-140.0,0.010298013687133789,-138.0,0.008584976196289062,-137.0,0.010617256164550781,-137.0,0.028861045837402344
10,1.2000000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-126.0,0.00882720947265625,-142.0,0.012359380722045898,-138.0,0.009552240371704102,-138.0,0.012050390243530273,-137.0,0.032492637634277344
11,1.2375,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-174.0,0.008108854293823242,-136.0,0.011203527450561523,-138.0,0.007577180862426758,-137.0,0.010837554931640625,-137.0,0.029048681259155273
12,1.2750000000000001,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-132.0,0.008603811264038086,-153.0,0.010197162628173828,-138.0,0.00860142707824707,-137.0,0.010400056838989258,-137.0,0.029000043869018555
13,1.3125,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.008816719055175781,-140.0,0.010440826416015625,-137.0,0.009754419326782227,-137.0,0.011338472366333008,-137.0,0.02832484245300293
14,1.35,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-138.0,0.008074045181274414,-143.0,0.011164188385009766,-137.0,0.0075397491455078125,-137.0,0.011111736297607422,-137.0,0.028621673583984375
15,1.3875000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-138.0,0.007947921752929688,-138.0,0.01091623306274414,-138.0,0.008618831634521484,-137.0,0.010263919830322266,-137.0,0.028823137283325195
16,1.425,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-138.0,0.009023666381835938,-138.0,0.010212182998657227,-138.0,0.008309364318847656,-137.0,0.010332822799682617,-137.0,0.02800273895263672
17,1.4625000000000001,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-138.0,0.008759737014770508,-138.0,0.010206937789916992,-138.0,0.007964372634887695,-137.0,0.010931253433227539,-137.0,0.028101444244384766
18,1.5,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.009458303451538086,-138.0,0.011214733123779297,-137.0,0.0074689388275146484,-136.0,0.010725975036621094,-136.0,0.028662919998168945
19,1.5375,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-138.0,0.00817561149597168,-138.0,0.011119604110717773,-137.0,0.008532047271728516,-136.0,0.010281085968017578,-136.0,0.028835296630859375
20,1.5750000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-139.0,0.008788585662841797,-137.0,0.010050058364868164,-137.0,0.008503437042236328,-136.0,0.010223150253295898,-135.0,0.028939485549926758
21,1.6125,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.00885915756225586,-132.0,0.010999441146850586,-136.0,0.007842779159545898,-135.0,0.011161088943481445,-135.0,0.02799248695373535
22,1.6500000000000001,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.008007049560546875,-134.0,0.010904073715209961,-136.0,0.0074541568756103516,-134.0,0.010883569717407227,-135.0,0.028941869735717773
23,1.6875,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.007994890213012695,-135.0,0.010998249053955078,-136.0,0.008400440216064453,-135.0,0.010208845138549805,-135.0,0.02895379066467285
24,1.725,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-125.00000000000001,0.00888681411743164,-135.0,0.01009821891784668,-136.0,0.008316278457641602,-136.0,0.011049509048461914,-136.0,0.02882552146911621
25,1.7625000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-125.00000000000001,0.00820302963256836,-136.0,0.011308431625366211,-136.0,0.007748126983642578,-136.0,0.01096487045288086,-136.0,0.028985261917114258
26,1.8,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-135.0,0.008025407791137695,-137.0,0.010921001434326172,-135.0,0.008768081665039062,-136.0,0.010134696960449219,-135.0,0.02861618995666504
27,1.8375000000000001,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-132.0,0.008898496627807617,-133.0,0.010306835174560547,-135.0,0.008692502975463867,-135.0,0.010894536972045898,-136.0,0.028363466262817383
28,1.875,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-135.0,0.00901341438293457,-134.0,0.01129007339477539,-135.0,0.007719278335571289,-134.0,0.01104879379272461,-134.0,0.029217004776000977
29,1.9125,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-130.0,0.008016109466552734,-132.0,0.010974407196044922,-135.0,0.007531404495239258,-135.0,0.011168479919433594,-135.0,0.029082775115966797
30,1.9500000000000002,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.008824586868286133,-137.0,0.010512113571166992,-136.0,0.008545637130737305,-136.0,0.010077238082885742,-136.0,0.028902769088745117
31,1.9875,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.009098529815673828,-135.0,0.012471199035644531,-136.0,0.008811473846435547,-136.0,0.01134943962097168,-136.0,0.03308272361755371
32,2.025,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.007985830307006836,-137.0,0.011268377304077148,-136.0,0.007715940475463867,-136.0,0.011116743087768555,-137.0,0.02874612808227539
33,2.0625,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-136.0,0.008795022964477539,-137.0,0.010547876358032227,-136.0,0.00847768783569336,-136.0,0.010478496551513672,-136.0,0.029178142547607422
34,2.0999999999999996,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-143.0,0.008837223052978516,-136.0,0.01070547103881836,-136.0,0.007718086242675781,-137.0,0.010957956314086914,-138.0,0.02809429168701172
35,2.1374999999999997,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-71.0,0.008120298385620117,-136.0,0.010965585708618164,-137.0,0.007550716400146484,-136.0,0.011137008666992188,-137.0,0.028725147247314453
36,2.175,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-139.0,0.00861048698425293,-136.0,0.011758804321289062,-137.0,0.008347749710083008,-136.0,0.01039433479309082,-136.0,0.028680086135864258
37,2.2125,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.00882101058959961,-53.0,0.01096487045288086,-137.0,0.007967948913574219,-137.0,0.011054039001464844,-137.0,0.02792954444885254
38,2.25,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.007834196090698242,-135.0,0.011310577392578125,-136.0,0.007540464401245117,-135.0,0.010848522186279297,-135.0,0.02885890007019043
39,2.2874999999999996,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.008672475814819336,-136.0,0.010272026062011719,-137.0,0.008358001708984375,-136.0,0.009990215301513672,-136.0,0.029001235961914062
40,2.3249999999999997,1.0,dummy,5.0,1.0,-135.1058778401671,1.0,-137.0,0.008753538131713867,-136.0,0.010938167572021484,-136.0,0.008037805557250977,-136.0,0.011045455932617188,-137.0,0.02810811996459961
