,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time,MUSIC_1,aMUSIC_1,NormMUSIC_1,aNormMUSIC_1,SRP_PHAT_1
0,2.4,4.0,dummy,3.0,1.0,74.27803681231322,0.0,66.63641773221296,1.0,132.0,0.008525848388671875,76.0,0.011260271072387695,76.0,0.00771331787109375,75.0,0.010248422622680664,73.0,0.02890777587890625,,,,,
1,2.4375,4.0,dummy,3.0,1.0,74.2829211822382,0.0,66.64484210594473,1.0,46.0,0.008764505386352539,77.0,0.010675907135009766,78.0,0.008570194244384766,77.0,0.010843038558959961,73.0,0.028121471405029297,,,,,
2,2.4749999999999996,4.0,dummy,3.0,1.0,74.29319383548584,0.0,66.65643594505643,1.0,11.0,0.008077621459960938,131.0,0.011069059371948242,77.0,0.008678913116455078,77.0,0.01044917106628418,77.0,0.028576374053955078,,,,,
3,2.5124999999999997,4.0,dummy,3.0,1.0,74.30278897273874,0.0,66.66857877912946,1.0,-22.0,0.00879359245300293,-24.000000000000004,0.010880470275878906,-127.00000000000001,0.007841825485229492,-125.00000000000001,0.011017799377441406,-124.0,0.027672290802001953,,,,,
4,2.55,4.0,dummy,3.0,1.0,74.31364402546355,0.0,66.68783833622307,1.0,-29.999999999999996,0.008029460906982422,38.0,0.01105642318725586,-84.0,0.008799314498901367,-84.0,0.01004648208618164,-82.0,0.02871990203857422,,,,,
5,2.5875,4.0,dummy,3.0,1.0,74.3214477439997,0.0,66.71171084867753,1.0,-1.0,0.007960796356201172,-1.0,0.011056900024414062,-83.0,0.007660865783691406,-82.0,0.012540340423583984,-123.00000000000001,0.028769969940185547,,,,,
6,2.625,4.0,dummy,3.0,1.0,74.32510454121324,0.0,66.73310057360666,1.0,-159.0,0.009050369262695312,-150.0,0.010343313217163086,-80.0,0.008516073226928711,127.00000000000001,0.010056018829345703,-123.00000000000001,0.028661012649536133,,,,,
7,2.6624999999999996,4.0,dummy,3.0,1.0,74.32665893403103,0.0,66.7541979249494,1.0,-151.0,0.008626461029052734,-167.0,0.011147022247314453,-124.0,0.007718324661254883,83.0,0.011073827743530273,80.0,0.027890920639038086,,,,,
8,2.6999999999999997,4.0,dummy,3.0,1.0,74.32654940675701,0.0,66.771455360675,1.0,-85.0,0.009071826934814453,-81.0,0.01034688949584961,-155.0,0.008369684219360352,-80.0,0.010339975357055664,121.0,0.02854180335998535,,,,,
9,2.7375,4.0,dummy,3.0,1.0,74.32473438215011,0.0,66.78079383335182,1.0,-92.0,0.009045124053955078,-91.0,0.010329008102416992,-151.0,0.008538961410522461,-90.0,0.010239839553833008,-79.0,0.028809547424316406,,,,,
10,2.775,4.0,dummy,3.0,1.0,74.3216525812132,0.0,66.76871091164995,1.0,-91.0,0.008691787719726562,-58.00000000000001,0.011074304580688477,-91.0,0.007776498794555664,-89.0,0.011083126068115234,-79.0,0.02772831916809082,,,,,
11,2.8125,4.0,dummy,3.0,1.0,74.31863121373117,0.0,66.74024338924666,1.0,-91.0,0.008127689361572266,53.0,0.011191606521606445,-149.0,0.007631778717041016,-92.0,0.011022806167602539,-20.0,0.028682470321655273,,,,,
12,2.8499999999999996,4.0,dummy,3.0,1.0,74.31545616394078,0.0,66.69550990071221,1.0,-14.999999999999998,0.008138895034790039,-6.000000000000001,0.012559175491333008,-44.0,0.008595705032348633,-46.0,0.010236024856567383,-33.0,0.02858281135559082,,,,,
13,2.8874999999999997,4.0,dummy,3.0,1.0,74.31184147835965,0.0,66.62184302896557,1.0,-175.0,0.00799703598022461,-72.0,0.011084556579589844,66.0,0.007636547088623047,-69.0,0.010934591293334961,-67.0,0.02871417999267578,,,,,
14,2.925,4.0,dummy,3.0,1.0,74.30927324004541,0.0,66.53690692603038,1.0,-90.0,0.008526325225830078,-90.0,0.011088132858276367,-84.0,0.008509397506713867,-88.0,0.010193347930908203,-176.0,0.028681039810180664,,,,,
15,2.9625,4.0,dummy,3.0,1.0,74.30823672298149,0.0,66.46560029055365,1.0,-47.0,0.008109807968139648,-132.0,0.011159181594848633,-82.0,0.008674144744873047,-82.0,0.010406732559204102,-178.0,0.028575897216796875,,,,,
16,3.0,4.0,dummy,3.0,1.0,74.30806335664815,0.0,66.37386126466853,1.0,-96.00000000000001,0.008798360824584961,-163.0,0.01045846939086914,77.0,0.00841379165649414,-82.0,0.011179924011230469,-82.0,0.02761697769165039,,,,,
17,3.0374999999999996,4.0,dummy,3.0,1.0,74.30833933116574,0.0,66.29661029824516,1.0,-145.0,0.00798654556274414,-144.0,0.011036396026611328,-80.0,0.0077016353607177734,-79.0,0.010894536972045898,-82.0,0.028747081756591797,,,,,
18,3.0749999999999997,4.0,dummy,3.0,1.0,74.30829082014031,0.0,66.2130436124221,1.0,-32.0,0.008949518203735352,-149.0,0.011127233505249023,-178.0,0.007846355438232422,-178.0,0.010932683944702148,-82.0,0.028420448303222656,-162.0,-164.0,3.0000000000000004,0.0,-100.0
19,3.1125,4.0,dummy,3.0,1.0,74.30696978814883,0.0,66.0963302875679,1.0,-21.0,0.008979558944702148,-160.0,0.010309219360351562,-95.0,0.008522748947143555,-92.0,0.010942935943603516,-83.0,0.02782130241394043,-1.0,-3.0000000000000004,0.0,-2.0,-101.0
20,3.15,4.0,dummy,3.0,1.0,74.30495218913582,0.0,65.99261187074801,1.0,92.0,0.008896827697753906,89.0,0.011122465133666992,-95.0,0.007742166519165039,-92.0,0.010987043380737305,-87.0,0.028936147689819336,-8.0,113.0,-8.0,-8.0,-96.00000000000001
21,3.1875,4.0,dummy,3.0,1.0,74.30229890108178,0.0,65.8526348981423,1.0,91.0,0.008771419525146484,71.0,0.010382652282714844,92.0,0.008394718170166016,-90.0,0.011072158813476562,-86.0,0.02778315544128418,59.99999999999999,140.0,74.0,70.0,-86.0
22,3.2249999999999996,4.0,dummy,3.0,1.0,74.30062371653227,0.0,65.70560995484334,1.0,63.0,0.009512901306152344,-11.0,0.011118888854980469,-1.0,0.007680177688598633,-7.0,0.011019706726074219,-86.0,0.028627872467041016,-8.0,-14.999999999999998,171.0,162.0,79.0
23,3.2624999999999997,4.0,dummy,3.0,1.0,74.29970704370848,0.0,65.58500830071749,1.0,63.0,0.008771181106567383,23.0,0.010912895202636719,-50.0,0.0077283382415771484,-48.00000000000001,0.011078834533691406,-81.0,0.027810096740722656,-171.0,-11.0,175.0,-6.000000000000001,78.0
24,3.3,4.0,dummy,3.0,1.0,74.29670719041988,0.0,65.43081493735453,1.0,59.00000000000001,0.0079498291015625,23.0,0.011255741119384766,-40.0,0.00831913948059082,-41.0,0.010355710983276367,-36.0,0.028552532196044922,-12.000000000000002,-12.000000000000002,-7.0,-6.000000000000001,78.0
25,3.3375,4.0,dummy,3.0,1.0,74.28975580352511,0.0,65.30438744540164,1.0,173.0,0.008930683135986328,-29.999999999999996,0.01041102409362793,175.0,0.009684085845947266,-180.0,0.011235475540161133,-165.0,0.027949810028076172,-171.0,-22.0,-171.0,-172.0,-80.0
26,3.375,4.0,dummy,3.0,1.0,74.27552034788856,0.0,65.17604999637821,1.0,-85.0,0.007875680923461914,-179.0,0.011158227920532227,-79.0,0.008527755737304688,-155.0,0.010329246520996094,-170.0,0.028648853302001953,-164.0,-159.0,-170.0,-172.0,-78.0
27,3.4124999999999996,4.0,dummy,3.0,1.0,74.23551704980122,1.0,64.98605032009941,2.0,-142.0,0.008748292922973633,-2.0,0.010285615921020508,0.0,0.00845956802368164,-2.0,0.010755300521850586,-178.0,0.027711153030395508,-176.0,-176.0,-179.0,-178.0,78.0
28,3.4499999999999997,4.0,dummy,3.0,1.0,74.19627277227917,1.0,64.8669711020723,2.0,175.0,0.00797581672668457,-168.0,0.010957002639770508,-8.0,0.0075418949127197266,-168.0,0.010846853256225586,-75.0,0.028668880462646484,-2.0,-16.0,176.0,-12.000000000000002,75.0
29,3.4875,4.0,dummy,3.0,1.0,74.13943248619624,1.0,64.73328930777184,2.0,-6.000000000000001,0.008114099502563477,-19.0,0.011199712753295898,-10.0,0.007843732833862305,177.0,0.011311054229736328,-41.0,0.028698444366455078,-178.0,176.0,-178.0,-14.999999999999998,42.0
