,timestamp,task,array,rec,VAD_0,DOA_0,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time
0,2.3249999999999997,3.0,dicit,3.0,1.0,106.13011253627613,1.0,104.0,0.010950326919555664,104.0,0.019527673721313477,105.00000000000001,0.010199546813964844,105.00000000000001,0.019441843032836914,104.0,0.02785015106201172
1,2.3625,3.0,dicit,3.0,1.0,105.8997508782923,1.0,104.0,0.010535240173339844,104.0,0.019368886947631836,104.0,0.010252714157104492,104.0,0.019481658935546875,104.0,0.0280916690826416
2,2.4,3.0,dicit,3.0,1.0,105.73176591588897,1.0,104.0,0.010640144348144531,103.0,0.019514083862304688,104.0,0.010237932205200195,104.0,0.019371986389160156,104.0,0.027523279190063477
3,2.4375,3.0,dicit,3.0,1.0,105.47121867861564,1.0,104.0,0.01068258285522461,103.0,0.021098852157592773,104.0,0.01082158088684082,104.0,0.019937515258789062,104.0,0.028406858444213867
4,2.4749999999999996,3.0,dicit,3.0,1.0,105.24804130861281,1.0,104.0,0.0108184814453125,104.0,0.019587278366088867,104.0,0.010189533233642578,104.0,0.019507169723510742,104.0,0.028108596801757812
5,2.5124999999999997,3.0,dicit,3.0,1.0,105.07272002345962,1.0,104.0,0.010578155517578125,104.0,0.019807815551757812,104.0,0.010123968124389648,104.0,0.019433259963989258,104.0,0.02828669548034668
6,2.55,3.0,dicit,3.0,1.0,104.94722430967443,1.0,104.0,0.010714530944824219,104.0,0.01961040496826172,104.0,0.010046720504760742,104.0,0.01913285255432129,104.0,0.0281221866607666
7,2.5875,3.0,dicit,3.0,1.0,104.8773664677283,1.0,104.0,0.010627508163452148,104.0,0.019861936569213867,104.0,0.010345220565795898,104.0,0.019558429718017578,104.0,0.028301239013671875
8,2.625,3.0,dicit,3.0,1.0,104.82594398845777,1.0,104.0,0.010514974594116211,104.0,0.01963186264038086,104.0,0.009975671768188477,104.0,0.019340991973876953,104.0,0.028194427490234375
9,2.6624999999999996,3.0,dicit,3.0,1.0,104.78363544294209,1.0,103.0,0.010704278945922852,103.0,0.01949024200439453,104.0,0.010120868682861328,103.0,0.019526243209838867,103.0,0.028213024139404297
10,2.6999999999999997,3.0,dicit,3.0,1.0,104.7205616759731,1.0,100.0,0.009906768798828125,99.0,0.019446849822998047,100.0,0.010159492492675781,100.0,0.019366025924682617,101.0,0.028357505798339844
11,2.7375,3.0,dicit,3.0,1.0,104.67216579054168,1.0,100.0,0.009919166564941406,101.0,0.02037358283996582,94.0,0.009511232376098633,101.0,0.0201873779296875,103.0,0.028325796127319336
12,2.775,3.0,dicit,3.0,1.0,104.60072014017322,1.0,100.0,0.009800910949707031,101.0,0.02046942710876465,100.0,0.009374141693115234,101.0,0.019559144973754883,102.0,0.02814769744873047
13,2.8125,3.0,dicit,3.0,1.0,104.53218065912057,1.0,102.0,0.00985264778137207,103.0,0.019852161407470703,103.0,0.009387731552124023,103.0,0.0194246768951416,103.0,0.02809882164001465
14,2.8499999999999996,3.0,dicit,3.0,1.0,104.44938314745859,1.0,103.0,0.010877609252929688,102.0,0.019433259963989258,103.0,0.009414434432983398,102.0,0.0204312801361084,102.0,0.03019094467163086
15,2.8874999999999997,3.0,dicit,3.0,1.0,104.31714882137103,1.0,102.0,0.009851932525634766,102.0,0.01955723762512207,102.0,0.010246753692626953,102.0,0.02074289321899414,102.0,0.02823805809020996
16,2.925,3.0,dicit,3.0,1.0,104.14188298297431,1.0,102.0,0.010174989700317383,101.0,0.020556926727294922,102.0,0.010336637496948242,102.0,0.019405603408813477,102.0,0.02846360206604004
17,2.9625,3.0,dicit,3.0,1.0,103.96546956221397,1.0,102.0,0.010545969009399414,101.0,0.019510984420776367,102.0,0.009484052658081055,102.0,0.019429445266723633,102.0,0.02812957763671875
18,3.0,3.0,dicit,3.0,1.0,103.70211982960755,1.0,101.0,0.010681629180908203,101.0,0.019516706466674805,102.0,0.00935220718383789,102.0,0.020344972610473633,103.0,0.027393579483032227
19,3.0374999999999996,3.0,dicit,3.0,1.0,103.46833725977929,1.0,101.0,0.009920358657836914,101.0,0.019808053970336914,101.0,0.0102386474609375,101.0,0.020257949829101562,102.0,0.028714895248413086
20,3.0749999999999997,3.0,dicit,3.0,1.0,103.17416855882955,1.0,102.0,0.009809017181396484,102.0,0.01940321922302246,102.0,0.0102691650390625,102.0,0.019517183303833008,102.0,0.028324127197265625
